quantization,execution_mode,idx,op_type,dst,dst_type,dst_buft,src0,src0_buft,block_index,logical_layer,tensor_role,assigned_backend,prefill_us,decode_us,timing_source,fused_note
Q4_0,HTP0,107,ADD,ffn_inp-5,f32,HTP0,attn_post_norm-5,HTP0,5,blk.5,norm,HTP0,225,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,108,MUL_MAT,ffn_gate-5,f32,HTP0,blk.5.ffn_gate.weight,HTP0-REPACK,5,blk.5,ffn_gate,HTP0,751,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,109,MUL_MAT,ffn_up-5,f32,HTP0,blk.5.ffn_up.weight,HTP0-REPACK,5,blk.5,ffn_up,HTP0,781,195,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,110,GLU,ffn_swiglu-5,f32,HTP0,ffn_gate-5,HTP0,5,blk.5,ffn_gate,HTP0,715,10,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,111,MUL_MAT,ffn_out-5,f32,HTP0,blk.5.ffn_down.weight,HTP0-REPACK,5,blk.5,ffn_down,HTP0,798,100,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,112,RMS_NORM,norm,f32,HTP0,ffn_out-5,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,113,ADD,l_out-5,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,230,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,114,MUL_MAT,Qcur-6,f32,HTP0,blk.6.attn_q.weight,HTP0-REPACK,6,blk.6,attn_q,HTP0,15,81,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,115,MUL_MAT,Vcur-6,f32,HTP0,blk.6.attn_v.weight,HTP0-REPACK,6,blk.6,attn_v,HTP0,226,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,116,MUL_MAT,Kcur-6,f32,HTP0,blk.6.attn_k.weight,HTP0-REPACK,6,blk.6,attn_k,HTP0,234,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,117,RMS_NORM,norm-6,f32,HTP0,Qcur-6,HTP0,6,blk.6,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,118,ROPE,Qcur-6,f32,HTP0,Qcur_normed-6,HTP0,6,blk.6,attn_q,HTP0,15,81,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,119,RMS_NORM,norm-6,f32,HTP0,Kcur-6,HTP0,6,blk.6,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,120,ROPE,Kcur-6,f32,HTP0,Kcur_normed-6,HTP0,6,blk.6,attn_k,HTP0,234,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,121,SET_ROWS,cache_k_l6 (view),f16,HTP0,Kcur-6 (view),HTP0,6,blk.6,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,122,SET_ROWS,cache_v_l6 (view),f16,HTP0,Vcur-6 (view),HTP0,6,blk.6,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,123,FLASH_ATTN_EXT,__fattn__-6,f32,HTP0,Qcur-6 (view) (permuted),HTP0,6,blk.6,attn_q,HTP0,261,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,124,MUL_MAT,attn_out-6,f32,HTP0,blk.6.attn_output.weight,HTP0-REPACK,6,blk.6,attn_output,HTP0,444,55,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,125,RMS_NORM,norm-6,f32,HTP0,attn_out-6,HTP0,6,blk.6,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,126,ADD,ffn_inp-6,f32,HTP0,attn_post_norm-6,HTP0,6,blk.6,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,127,MUL_MAT,ffn_gate-6,f32,HTP0,blk.6.ffn_gate.weight,HTP0-REPACK,6,blk.6,ffn_gate,HTP0,753,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,128,MUL_MAT,ffn_up-6,f32,HTP0,blk.6.ffn_up.weight,HTP0-REPACK,6,blk.6,ffn_up,HTP0,773,191,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,129,GLU,ffn_swiglu-6,f32,HTP0,ffn_gate-6,HTP0,6,blk.6,ffn_gate,HTP0,701,11,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,130,MUL_MAT,ffn_out-6,f32,HTP0,blk.6.ffn_down.weight,HTP0-REPACK,6,blk.6,ffn_down,HTP0,792,100,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,131,RMS_NORM,norm,f32,HTP0,ffn_out-6,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,132,ADD,l_out-6,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,221,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,133,MUL_MAT,Qcur-7,f32,HTP0,blk.7.attn_q.weight,HTP0-REPACK,7,blk.7,attn_q,HTP0,15,84,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,134,MUL_MAT,Vcur-7,f32,HTP0,blk.7.attn_v.weight,HTP0-REPACK,7,blk.7,attn_v,HTP0,227,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,135,MUL_MAT,Kcur-7,f32,HTP0,blk.7.attn_k.weight,HTP0-REPACK,7,blk.7,attn_k,HTP0,241,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,136,RMS_NORM,norm-7,f32,HTP0,Qcur-7,HTP0,7,blk.7,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,137,ROPE,Qcur-7,f32,HTP0,Qcur_normed-7,HTP0,7,blk.7,attn_q,HTP0,15,84,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,138,RMS_NORM,norm-7,f32,HTP0,Kcur-7,HTP0,7,blk.7,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,139,ROPE,Kcur-7,f32,HTP0,Kcur_normed-7,HTP0,7,blk.7,attn_k,HTP0,241,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,140,SET_ROWS,cache_k_l7 (view),f16,HTP0,Kcur-7 (view),HTP0,7,blk.7,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,141,SET_ROWS,cache_v_l7 (view),f16,HTP0,Vcur-7 (view),HTP0,7,blk.7,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,142,FLASH_ATTN_EXT,__fattn__-7,f32,HTP0,Qcur-7 (view) (permuted),HTP0,7,blk.7,attn_q,HTP0,261,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,143,MUL_MAT,attn_out-7,f32,HTP0,blk.7.attn_output.weight,HTP0-REPACK,7,blk.7,attn_output,HTP0,451,55,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,144,RMS_NORM,norm-7,f32,HTP0,attn_out-7,HTP0,7,blk.7,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,145,ADD,ffn_inp-7,f32,HTP0,attn_post_norm-7,HTP0,7,blk.7,norm,HTP0,228,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,146,MUL_MAT,ffn_gate-7,f32,HTP0,blk.7.ffn_gate.weight,HTP0-REPACK,7,blk.7,ffn_gate,HTP0,751,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,147,MUL_MAT,ffn_up-7,f32,HTP0,blk.7.ffn_up.weight,HTP0-REPACK,7,blk.7,ffn_up,HTP0,778,207,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,148,GLU,ffn_swiglu-7,f32,HTP0,ffn_gate-7,HTP0,7,blk.7,ffn_gate,HTP0,698,10,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,149,MUL_MAT,ffn_out-7,f32,HTP0,blk.7.ffn_down.weight,HTP0-REPACK,7,blk.7,ffn_down,HTP0,800,102,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,150,RMS_NORM,norm,f32,HTP0,ffn_out-7,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,151,ADD,l_out-7,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,236,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,152,MUL_MAT,Qcur-8,f32,HTP0,blk.8.attn_q.weight,HTP0-REPACK,8,blk.8,attn_q,HTP0,15,92,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,153,MUL_MAT,Vcur-8,f32,HTP0,blk.8.attn_v.weight,HTP0-REPACK,8,blk.8,attn_v,HTP0,231,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,154,MUL_MAT,Kcur-8,f32,HTP0,blk.8.attn_k.weight,HTP0-REPACK,8,blk.8,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,155,RMS_NORM,norm-8,f32,HTP0,Qcur-8,HTP0,8,blk.8,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,156,ROPE,Qcur-8,f32,HTP0,Qcur_normed-8,HTP0,8,blk.8,attn_q,HTP0,15,92,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,157,RMS_NORM,norm-8,f32,HTP0,Kcur-8,HTP0,8,blk.8,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,158,ROPE,Kcur-8,f32,HTP0,Kcur_normed-8,HTP0,8,blk.8,attn_k,HTP0,233,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,159,SET_ROWS,cache_k_l8 (view),f16,HTP0,Kcur-8 (view),HTP0,8,blk.8,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,160,SET_ROWS,cache_v_l8 (view),f16,HTP0,Vcur-8 (view),HTP0,8,blk.8,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,161,FLASH_ATTN_EXT,__fattn__-8,f32,HTP0,Qcur-8 (view) (permuted),HTP0,8,blk.8,attn_q,HTP0,259,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,162,MUL_MAT,attn_out-8,f32,HTP0,blk.8.attn_output.weight,HTP0-REPACK,8,blk.8,attn_output,HTP0,445,55,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,163,RMS_NORM,norm-8,f32,HTP0,attn_out-8,HTP0,8,blk.8,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,164,ADD,ffn_inp-8,f32,HTP0,attn_post_norm-8,HTP0,8,blk.8,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,165,MUL_MAT,ffn_gate-8,f32,HTP0,blk.8.ffn_gate.weight,HTP0-REPACK,8,blk.8,ffn_gate,HTP0,749,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,166,MUL_MAT,ffn_up-8,f32,HTP0,blk.8.ffn_up.weight,HTP0-REPACK,8,blk.8,ffn_up,HTP0,804,196,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,167,GLU,ffn_swiglu-8,f32,HTP0,ffn_gate-8,HTP0,8,blk.8,ffn_gate,HTP0,729,10,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,168,MUL_MAT,ffn_out-8,f32,HTP0,blk.8.ffn_down.weight,HTP0-REPACK,8,blk.8,ffn_down,HTP0,820,102,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,169,RMS_NORM,norm,f32,HTP0,ffn_out-8,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,170,ADD,l_out-8,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,232,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,171,MUL_MAT,Qcur-9,f32,HTP0,blk.9.attn_q.weight,HTP0-REPACK,9,blk.9,attn_q,HTP0,15,80,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,172,MUL_MAT,Vcur-9,f32,HTP0,blk.9.attn_v.weight,HTP0-REPACK,9,blk.9,attn_v,HTP0,228,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,173,MUL_MAT,Kcur-9,f32,HTP0,blk.9.attn_k.weight,HTP0-REPACK,9,blk.9,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,174,RMS_NORM,norm-9,f32,HTP0,Qcur-9,HTP0,9,blk.9,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,175,ROPE,Qcur-9,f32,HTP0,Qcur_normed-9,HTP0,9,blk.9,attn_q,HTP0,15,80,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,176,RMS_NORM,norm-9,f32,HTP0,Kcur-9,HTP0,9,blk.9,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,177,ROPE,Kcur-9,f32,HTP0,Kcur_normed-9,HTP0,9,blk.9,attn_k,HTP0,237,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,178,SET_ROWS,cache_k_l9 (view),f16,HTP0,Kcur-9 (view),HTP0,9,blk.9,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,179,SET_ROWS,cache_v_l9 (view),f16,HTP0,Vcur-9 (view),HTP0,9,blk.9,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,180,FLASH_ATTN_EXT,__fattn__-9,f32,HTP0,Qcur-9 (view) (permuted),HTP0,9,blk.9,attn_q,HTP0,262,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,181,MUL_MAT,attn_out-9,f32,HTP0,blk.9.attn_output.weight,HTP0-REPACK,9,blk.9,attn_output,HTP0,450,55,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,182,RMS_NORM,norm-9,f32,HTP0,attn_out-9,HTP0,9,blk.9,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,183,ADD,ffn_inp-9,f32,HTP0,attn_post_norm-9,HTP0,9,blk.9,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,184,MUL_MAT,ffn_gate-9,f32,HTP0,blk.9.ffn_gate.weight,HTP0-REPACK,9,blk.9,ffn_gate,HTP0,751,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,185,MUL_MAT,ffn_up-9,f32,HTP0,blk.9.ffn_up.weight,HTP0-REPACK,9,blk.9,ffn_up,HTP0,775,197,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,186,GLU,ffn_swiglu-9,f32,HTP0,ffn_gate-9,HTP0,9,blk.9,ffn_gate,HTP0,699,10,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,187,MUL_MAT,ffn_out-9,f32,HTP0,blk.9.ffn_down.weight,HTP0-REPACK,9,blk.9,ffn_down,HTP0,783,99,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,188,RMS_NORM,norm,f32,HTP0,ffn_out-9,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,189,ADD,l_out-9,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,226,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,190,MUL_MAT,Qcur-10,f32,HTP0,blk.10.attn_q.weight,HTP0-REPACK,10,blk.10,attn_q,HTP0,15,83,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,191,MUL_MAT,Vcur-10,f32,HTP0,blk.10.attn_v.weight,HTP0-REPACK,10,blk.10,attn_v,HTP0,235,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,192,MUL_MAT,Kcur-10,f32,HTP0,blk.10.attn_k.weight,HTP0-REPACK,10,blk.10,attn_k,HTP0,227,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,193,RMS_NORM,norm-10,f32,HTP0,Qcur-10,HTP0,10,blk.10,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,194,ROPE,Qcur-10,f32,HTP0,Qcur_normed-10,HTP0,10,blk.10,attn_q,HTP0,15,83,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,195,RMS_NORM,norm-10,f32,HTP0,Kcur-10,HTP0,10,blk.10,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,196,ROPE,Kcur-10,f32,HTP0,Kcur_normed-10,HTP0,10,blk.10,attn_k,HTP0,227,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,197,SET_ROWS,cache_k_l10 (view),f16,HTP0,Kcur-10 (view),HTP0,10,blk.10,attn_k,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,198,SET_ROWS,cache_v_l10 (view),f16,HTP0,Vcur-10 (view),HTP0,10,blk.10,attn_v,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,199,FLASH_ATTN_EXT,__fattn__-10,f32,HTP0,Qcur-10 (view) (permuted),HTP0,10,blk.10,attn_q,HTP0,262,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,200,MUL_MAT,attn_out-10,f32,HTP0,blk.10.attn_output.weight,HTP0-REPACK,10,blk.10,attn_output,HTP0,449,65,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,201,RMS_NORM,norm-10,f32,HTP0,attn_out-10,HTP0,10,blk.10,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,202,ADD,ffn_inp-10,f32,HTP0,attn_post_norm-10,HTP0,10,blk.10,norm,HTP0,226,6,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,203,MUL_MAT,ffn_gate-10,f32,HTP0,blk.10.ffn_gate.weight,HTP0-REPACK,10,blk.10,ffn_gate,HTP0,751,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,204,MUL_MAT,ffn_up-10,f32,HTP0,blk.10.ffn_up.weight,HTP0-REPACK,10,blk.10,ffn_up,HTP0,773,212,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,205,GLU,ffn_swiglu-10,f32,HTP0,ffn_gate-10,HTP0,10,blk.10,ffn_gate,HTP0,704,10,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,206,MUL_MAT,ffn_out-10,f32,HTP0,blk.10.ffn_down.weight,HTP0-REPACK,10,blk.10,ffn_down,HTP0,794,101,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,207,RMS_NORM,norm,f32,HTP0,ffn_out-10,HTP0,,norm,norm,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,208,ADD,l_out-10,f32,HTP0,ffn_post_norm,HTP0,,ffn_post_norm,norm,HTP0,235,2,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,209,MUL_MAT,Qcur-11,f32,HTP0,blk.11.attn_q.weight,HTP0-REPACK,11,blk.11,attn_q,HTP0,15,89,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,210,MUL_MAT,Vcur-11,f32,HTP0,blk.11.attn_v.weight,HTP0-REPACK,11,blk.11,attn_v,HTP0,241,,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,211,MUL_MAT,Kcur-11,f32,HTP0,blk.11.attn_k.weight,HTP0-REPACK,11,blk.11,attn_k,HTP0,229,7,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,212,RMS_NORM,norm-11,f32,HTP0,Qcur-11,HTP0,11,blk.11,attn_output,HTP0,,,확인불가,HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
Q4_0,HTP0,213,ROPE,Qcur-11,f32,HTP0,Qcur_normed-11,HTP0,11,blk.11,attn_q,HTP0,15,89,profile-op(name),HTP op-fusion 가능(dst 1개에 여러 matmul 융합) — 값은 융합그룹 기준일 수 있음
